x,y
2234.518,2089.982
2245.094,2280.346
2206.315,2322.649
1430.757,2051.204
2178.113,1617.596
2326.175,1889.042
2167.538,2111.133
2252.144,1864.365
2037.103,1871.415
1432.0,878.0
2203.84,649.823
1652.051,1350.82
2296.743,1271.993
2181.318,1339.559
2212.286,1849.119
2226.362,2068.708
2195.395,2099.676
1407.125,1747.77
2125.013,1336.743
2305.189,1601.377
2155.981,1846.303
2268.591,1559.148
1970.175,1584.485
1011.0,378.0
1688.439,169.491
1225.078,764.458
1729.566,731.556
1767.951,835.744
1680.214,1268.946
1693.923,1469.096
1641.829,1507.481
1019.444,1068.796
1710.373,841.228
1811.819,1115.406
1647.312,1271.688
1759.725,1077.021
1545.866,1066.054
2297.0,1606.0
3738.493,1408.475
2718.768,2351.447
3897.482,2373.377
3749.458,2526.884
3711.081,3267.007
3738.493,3508.232
3628.845,3579.503
2154.081,3108.018
3535.645,2411.753
3848.141,2905.169
3535.645,3332.796
3771.387,2822.933
3201.218,2866.792
1480.0,652.0
2231.417,534.26
1654.44,1130.939
2237.047,1114.052
2130.095,1173.156
2144.167,1645.997
2146.982,1831.755
2096.32,1854.271
1395.504,1527.787
2048.474,1119.681
2208.901,1434.907
2037.215,1688.214
2186.385,1440.536
1896.489,1389.875
956.0,711.0
1627.552,543.019
1146.65,1096.556
1705.197,1056.481
1657.608,1126.613
1559.925,1482.279
1559.925,1637.57
1532.373,1660.113
933.751,1364.559
1539.887,1066.5
1675.141,1354.54
1454.728,1542.392
1617.533,1291.923
1364.559,1294.427
1680.0,1228.0
2435.645,1015.163
1915.163,1694.681
2529.621,1597.09
2507.934,1712.753
2442.874,2193.476
2410.343,2395.885
2366.97,2435.645
1662.151,2038.054
2348.897,1636.849
2565.765,1965.765
2309.139,2291.066
2511.548,1947.693
2150.103,1911.548
1477.0,1209.0
2364.952,1053.554
1751.556,1695.152
2456.609,1670.475
2407.256,1709.253
2361.427,2164.012
2393.155,2347.326
2340.276,2393.155
1458.959,2142.861
2287.396,1652.849
2477.761,1984.224
2262.72,2192.214
2417.831,1917.244
2100.558,1987.749
439.0,422.0
883.704,331.849
562.175,685.84
920.804,664.199
891.433,721.394
840.422,957.903
858.971,1083.114
831.147,1103.209
409.14,897.617
846.605,682.749
908.437,854.334
795.593,971.815
879.067,835.784
726.031,828.055
1143.0,899.0
1820.045,789.134
1334.749,1340.232
1916.007,1304.589
1847.462,1389.584
1811.819,1713.115
1836.495,1872.139
1811.819,1918.749
1109.922,1699.406
1737.791,1315.556
1891.331,1595.218
1707.631,1784.401
1831.012,1534.899
1636.345,1543.124
1356.0,672.0
2051.5,655.5
1475.5,1171.5
2015.5,1251.5
1959.5,1335.5
1851.5,1695.5
1855.5,1823.5
1775.5,1879.5
1079.5,1391.5
1895.5,1267.5
1963.5,1551.5
1747.5,1715.5
1947.5,1495.5
1611.5,1427.5
1582.0,1237.0
2417.831,1120.534
1762.132,1815.011
2502.438,1829.112
2467.185,1892.567
2393.155,2368.478
2410.781,2594.095
2364.952,2646.974
1402.555,2227.467
2312.073,1825.587
2513.014,2192.214
2266.245,2407.256
2453.084,2093.507
2111.133,2100.558
1497.0,976.0
2231.993,883.488
1694.28,1469.06
2308.004,1435.277
2282.667,1511.289
2234.808,1877.271
2246.069,2079.969
2189.764,2125.013
1384.603,1747.77
2147.535,1415.57
2338.972,1739.324
2139.089,1939.207
2296.743,1677.389
1987.066,1677.389
1404.0,1052.0
2139.089,903.195
1683.019,1407.125
2231.993,1362.081
2192.579,1454.984
2136.274,1868.825
2150.351,2040.556
2105.306,2088.415
1390.233,1711.172
2113.752,1387.418
2229.177,1674.573
2077.154,1846.303
2195.395,1637.975
1916.685,1635.16
1753.0,1326.0
2594.681,1181.428
1987.452,1777.813
2685.042,1785.042
2619.982,1832.03
2601.91,2222.392
2623.596,2374.199
2576.608,2424.801
1766.97,2168.175
2504.319,1777.813
2670.584,2056.126
2511.548,2247.693
2612.753,1991.066
2298.295,1983.837
1526.0,1244.0
2449.559,1159.312
1776.233,1783.284
2530.64,1800.91
2488.337,1850.264
2474.236,2301.498
2527.115,2523.589
2470.71,2611.721
1402.555,2269.77
2361.427,1751.556
2530.64,2142.861
2347.326,2386.104
2491.862,2082.931
2149.911,2089.982
1441.0,929.0
2167.242,765.248
1573.224,1364.896
2254.515,1311.406
2229.177,1390.233
2206.655,1767.477
2237.623,1908.239
2203.84,1953.283
1421.201,1708.356
2158.796,1381.787
2279.852,1623.899
2133.459,1804.075
2251.699,1590.116
1967.359,1581.67
942.0,1046.0
2068.531,895.568
1214.767,1799.326
2099.298,1737.794
2126.218,1918.546
2095.452,2649.245
2083.915,3022.286
2033.919,3068.435
837.881,2233.9
1980.078,1887.78
2226.208,2287.741
2026.228,2664.628
2218.517,2314.662
1730.102,2241.592
1178.0,929.0
1839.237,808.326
1351.199,1362.167
1916.007,1342.974
1896.815,1417.002
1833.754,1784.401
1831.012,1924.232
1798.11,1957.134
1093.472,1644.57
1762.467,1332.007
1968.101,1619.894
1746.016,1831.012
1888.589,1570.542
1677.472,1581.509
1148.0,934.0
1828.27,778.167
1332.007,1288.138
1896.815,1274.43
1836.495,1326.523
1773.434,1680.214
1767.951,1841.979
1737.791,1869.397
1159.275,1532.157
1754.242,1285.397
1844.721,1548.608
1674.73,1713.115
1806.336,1499.256
1559.575,1477.322
1407.0,917.0
2127.828,725.834
1576.04,1328.298
2209.471,1291.699
2164.427,1359.265
2110.937,1759.031
2116.567,1919.5
2077.154,1964.544
1426.831,1592.931
2079.969,1317.037
2220.732,1573.224
2026.479,1787.183
2150.351,1545.072
1888.532,1533.811
430.0,266.0
708.833,226.167
519.5,420.833
715.5,423.5
696.833,448.833
668.833,560.833
664.833,612.833
643.5,631.5
426.167,532.833
671.5,426.167
716.833,516.833
640.833,572.833
699.5,496.833
572.833,490.167
1148.0,640.0
1895.5,399.5
1479.5,1023.5
2067.5,923.5
1943.5,999.5
1963.5,1395.5
2023.5,1575.5
1991.5,1615.5
1207.5,1395.5
1899.5,987.5
2015.5,1219.5
1915.5,1447.5
1975.5,1207.5
1639.5,1215.5
418.0,488.0
826.312,320.96
556.791,678.918
845.965,633.998
843.157,699.974
836.138,914.749
862.81,1013.012
843.157,1032.664
469.758,883.866
779.988,626.979
862.81,815.082
799.641,940.016
838.946,795.43
737.876,799.641
1261.0,825.0
2134.11,615.707
1550.336,1296.777
2234.354,1243.707
2193.077,1329.209
2145.904,1797.998
2187.181,1980.796
2148.852,2022.073
1293.829,1677.115
2048.608,1252.552
2219.613,1573.923
2060.401,1803.894
2196.026,1550.336
1824.533,1550.336
1154.0,984.0
1850.204,816.552
1334.749,1367.65
1888.589,1312.815
1861.171,1375.876
1841.979,1784.401
1863.913,1932.458
1820.045,1970.843
1137.34,1726.824
1776.176,1359.425
1913.265,1639.087
1743.275,1841.979
1877.622,1578.768
1603.444,1611.669
305.0,421.0
757.259,341.906
425.274,699.199
746.838,660.492
751.305,699.199
746.838,922.508
763.214,1014.808
749.816,1035.65
306.177,873.38
684.312,672.402
794.477,818.297
693.244,935.906
760.237,788.523
600.944,804.898
1430.0,923.0
2186.949,776.509
1604.192,1390.233
2243.254,1336.743
2206.655,1384.603
2206.655,1773.107
2243.254,1922.315
2206.655,1964.544
1449.353,1691.465
2077.154,1302.96
2243.254,1561.963
2110.937,1795.629
2206.655,1542.257
1967.359,1553.518
1417.0,1209.0
2192.214,1046.504
1681.051,1645.798
2297.972,1631.697
2248.619,1712.779
2202.79,2104.083
2213.366,2252.144
2174.588,2287.396
1406.08,1977.173
2132.285,1656.374
2283.871,1934.87
2097.032,2153.437
2248.619,1889.042
1934.87,1857.314
355.0,426.0
792.066,381.16
473.285,663.384
803.765,661.922
796.453,714.564
768.669,961.693
775.981,1040.657
746.735,1062.591
289.035,884.191
736.499,673.62
830.086,857.87
716.027,961.693
799.378,822.774
634.138,819.85
1426.0,925.0
2096.32,756.607
1648.811,1325.141
2256.748,1209.745
2197.643,1313.883
2144.167,1699.473
2155.425,1854.271
2116.022,1904.933
1406.762,1674.142
2107.579,1280.108
2237.047,1544.674
2051.288,1744.505
2189.2,1471.496
1896.489,1505.27
1331.0,875.0
2032.11,804.661
1514.104,1314.221
2099.676,1333.928
2026.479,1415.57
1956.098,1882.902
1947.652,2040.556
1919.5,2082.784
1274.808,1699.911
1922.315,1373.342
2091.23,1643.606
1871.641,1905.424
2009.588,1657.682
1733.694,1615.453
1691.0,1232.0
2591.066,1033.235
1980.223,1719.982
2677.813,1687.452
2645.283,1752.512
2583.837,2218.777
2583.837,2435.645
2547.693,2489.861
1709.139,2142.874
2493.476,1691.066
2713.958,2023.596
2493.476,2262.151
2685.042,1998.295
2334.44,1972.994
1083.0,570.0
1712.5,536.5
1244.5,962.5
1721.5,971.5
1634.5,1052.5
1580.5,1397.5
1565.5,1514.5
1523.5,1556.5
1010.5,1259.5
1583.5,1001.5
1643.5,1220.5
1532.5,1397.5
1628.5,1226.5
1409.5,1187.5
1789.0,1236.0
2677.813,982.633
2103.115,1698.295
2800.705,1672.994
2757.331,1759.741
2685.042,2244.078
2677.813,2453.717
2659.741,2497.09
1723.596,2146.488
2627.211,1691.066
2782.633,2059.741
2598.295,2280.223
2739.259,1972.994
2413.958,1991.066
1152.0,604.0
2027.969,379.838
1488.42,1001.941
2131.162,884.007
2069.247,998.993
2051.556,1461.885
2048.608,1624.045
2013.228,1656.477
1202.43,1394.073
1936.57,951.819
2148.852,1270.242
1951.312,1506.11
2101.678,1214.223
1741.979,1217.171
369.0,406.0
834.446,348.499
476.612,676.882
852.117,641.54
824.138,694.552
781.434,972.868
785.852,1059.749
762.291,1080.365
294.014,900.712
772.599,672.464
859.48,852.117
735.784,958.142
846.227,827.083
669.519,824.138
408.0,470.0
804.359,380.425
558.6,672.263
864.262,666.12
839.686,699.911
790.535,916.486
790.535,1007.109
776.711,1022.469
486.409,870.406
755.207,658.44
876.55,816.646
744.455,914.95
838.15,798.215
678.407,784.391
1368.0,900.0
2130.644,765.248
1581.67,1291.699
2181.318,1263.547
2153.166,1322.667
2141.905,1694.28
2170.057,1860.38
2147.535,1891.348
1404.309,1657.682
2046.186,1260.732
2234.808,1530.996
2046.186,1753.4
2178.503,1485.952
1880.086,1519.735
1107.0,891.0
1795.369,709.622
1323.782,1247.012
1902.298,1197.66
1869.397,1282.655
1795.369,1641.829
1781.66,1792.627
1759.725,1817.303
1118.148,1493.772
1767.951,1255.237
1913.265,1471.838
1743.275,1669.246
1847.462,1460.871
1603.444,1452.646
420.0,507.0
983.23,425.972
590.875,827.804
1041.988,841.072
981.334,896.04
926.367,1157.609
901.726,1311.139
869.504,1341.466
361.528,1079.897
926.367,869.504
1038.197,1079.897
854.34,1191.727
975.648,1030.615
765.255,1017.347
1854.0,1330.0
2656.126,1199.5
2019.982,1752.512
2703.115,1734.44
2630.825,1803.115
2594.681,2175.404
2616.367,2352.512
2583.837,2410.343
1777.813,2074.199
2547.693,1759.741
2623.596,1998.295
2479.018,2171.789
2551.307,1969.38
2280.223,1951.307
1371.0,974.0
2034.925,818.738
1595.746,1370.526
2096.861,1322.667
2057.447,1401.494
2029.295,1784.368
2032.11,1925.13
2006.773,1958.913
1367.711,1615.453
1967.359,1345.189
2071.523,1595.746
1958.914,1806.89
2043.371,1595.746
1781.553,1550.702
372.0,220.0
537.034,180.753
425.653,326.033
562.63,318.423
541.876,339.177
535.65,438.105
541.876,480.997
530.115,489.299
374.459,396.597
520.43,330.875
554.329,391.062
523.197,446.407
543.952,383.453
479.614,378.61
1192.0,700.0
1919.5,679.5
1387.5,1179.5
2019.5,1191.5
1927.5,1255.5
1899.5,1623.5
1915.5,1787.5
1847.5,1863.5
1119.5,1507.5
1859.5,1231.5
2015.5,1471.5
1803.5,1675.5
1975.5,1443.5
1615.5,1427.5
1151.0,353.0
1885.847,259.969
1351.199,808.326
1921.491,789.134
1869.397,885.096
1836.495,1238.786
1814.561,1444.42
1778.918,1477.322
1134.599,1118.148
1806.336,854.937
1918.749,1123.631
1732.307,1285.397
1872.138,1085.246
1617.153,1066.054
1266.0,970.0
1957.134,802.843
1414.26,1373.134
2025.678,1397.81
1990.035,1493.772
1929.716,1880.364
1940.683,2039.387
1902.298,2072.289
1181.209,1702.148
1913.265,1427.969
1987.293,1735.049
1872.138,1924.232
1959.876,1674.73
1691.181,1619.894
1415.0,1001.0
2127.28,790.381
1620.666,1387.06
2200.458,1308.254
2189.2,1403.948
2130.095,1859.9
2144.167,2045.659
2101.949,2073.804
1398.318,1747.319
2085.062,1330.77
2245.49,1660.069
2065.361,1879.602
2200.458,1629.109
1975.296,1615.037
1399.0,962.0
2161.611,787.77
1607.007,1359.265
2206.655,1328.298
2181.318,1429.647
2096.861,1922.315
2102.491,2065.893
2063.078,2102.491
1362.081,1719.617
2091.23,1364.896
2231.993,1697.095
2026.479,1927.946
2189.764,1643.606
1961.729,1629.529
1143.0,871.0
1872.138,753.491
1334.749,1288.138
1902.298,1293.622
1883.106,1348.458
1841.979,1710.373
1869.397,1902.298
1817.303,1943.425
1107.181,1608.927
1803.594,1268.946
1905.04,1573.284
1762.467,1767.951
1852.946,1510.223
1559.575,1512.965
1140.0,874.0
1841.979,712.364
1364.908,1279.913
1962.617,1244.27
1863.913,1315.556
1833.754,1639.087
1847.462,1803.594
1803.594,1847.462
1079.763,1592.477
1784.401,1241.528
1891.331,1521.19
1732.307,1702.148
1841.979,1471.838
1650.054,1480.063
1132.0,566.0
1983.744,409.322
1358.693,1052.063
2039.763,1004.89
2010.279,1113.979
1927.725,1615.199
1898.242,1824.533
1862.862,1848.12
1119.876,1414.711
1868.758,1037.322
2030.918,1364.589
1845.171,1612.251
1995.538,1352.796
1641.735,1258.448
1362.0,886.0
2144.72,770.878
1584.485,1342.374
2192.579,1331.113
2178.503,1412.755
2102.491,1866.01
2105.306,2088.415
2057.447,2122.198
1325.482,1688.65
2085.6,1350.82
2201.025,1685.834
2040.556,1877.271
2170.057,1637.975
1868.825,1592.931
1168.0,918.0
1866.655,783.65
1381.359,1337.491
1929.716,1310.073
1910.523,1367.65
1872.138,1693.923
1894.073,1828.27
1850.204,1872.139
1107.181,1661.021
1828.27,1293.622
1910.523,1581.509
1800.852,1756.984
1847.462,1510.223
1647.312,1532.157
1810.0,1203.0
2674.199,1105.524
2030.825,1741.669
2724.801,1756.126
2692.271,1824.801
2681.428,2251.307
2717.572,2410.343
2666.97,2468.175
1756.126,2207.934
2576.608,1766.97
2750.103,2088.657
2587.452,2316.367
2710.343,2045.283
2352.512,2016.367
1164.0,636.0
1871.5,451.5
1483.5,971.5
1907.5,947.5
1843.5,951.5
1903.5,1399.5
1911.5,1547.5
1843.5,1619.5
1163.5,1359.5
1827.5,971.5
1923.5,1203.5
1803.5,1507.5
1923.5,1231.5
1659.5,1235.5
1427.0,920.0
2141.905,745.541
1635.16,1336.743
2212.286,1283.254
2192.579,1364.896
2147.535,1789.999
2144.72,1942.022
2108.122,1972.99
1398.679,1646.421
2108.122,1311.406
2226.362,1604.192
2065.893,1812.521
2192.579,1573.224
1922.315,1556.333
1412.0,802.0
2132.909,683.429
1586.892,1198.487
2152.611,1195.673
2138.538,1274.479
2068.175,1612.222
2059.732,1783.908
2025.957,1820.497
1364.544,1536.23
2040.03,1223.818
2158.24,1496.827
1978.11,1662.884
2099.135,1437.722
1862.715,1429.278
360.0,380.0
770.383,284.908
475.181,606.693
784.373,606.693
787.171,644.467
795.566,876.711
806.758,970.448
780.176,994.232
371.65,843.134
742.401,615.087
826.345,773.181
761.988,908.89
803.96,749.397
675.246,752.195
1702.0,1218.0
2562.151,1036.849
1987.452,1691.066
2674.199,1672.994
2598.295,1734.44
2562.151,2168.175
2572.994,2338.054
2554.922,2381.428
1716.367,2048.897
2489.861,1665.765
2717.572,1976.608
2468.175,2182.633
2652.512,1922.392
2301.91,1904.319
973.0,787.0
1992.458,600.655
1205.076,1463.181
2051.267,1378.235
2018.595,1531.791
1966.321,2250.562
1989.191,2498.865
1946.718,2554.407
871.828,1940.184
1878.108,1433.776
2110.075,1871.574
1900.978,2240.761
2110.075,1910.779
1652.675,1842.169
1184.0,910.0
1921.491,791.876
1362.167,1345.716
1987.293,1290.88
1924.232,1359.425
1918.749,1713.115
1946.167,1883.106
1902.298,1932.458
1145.566,1655.538
1831.012,1296.364
1965.359,1565.059
1836.495,1798.11
1937.941,1537.641
1650.054,1532.157
1684.0,1279.0
2515.163,1076.608
1918.777,1748.898
2619.982,1738.054
2572.994,1799.5
2526.006,2348.897
2511.548,2439.259
2468.175,2482.633
1651.307,2132.03
2468.175,1748.898
2630.825,2088.657
2410.343,2305.524
2583.837,2009.139
2211.548,2023.596
1407.0,785.0
2070.99,663.728
1550.303,1184.415
2096.32,1145.011
2068.175,1212.56
2031.586,1620.666
2076.619,1778.279
2051.288,1817.682
1353.286,1446.165
1983.74,1173.156
2124.466,1443.351
1975.296,1668.513
2070.99,1440.536
1826.126,1392.689
342.0,397.0
723.371,310.339
448.016,631.113
741.823,615.5
717.694,645.306
697.823,888.016
700.661,966.081
670.855,990.21
325.952,791.5
649.565,621.177
738.984,774.468
650.984,888.016
720.532,765.952
598.468,757.435
433.0,528.0
969.541,390.238
565.195,860.679
1051.188,802.36
971.485,852.903
981.205,1175.602
1014.253,1292.241
988.981,1340.84
466.053,1130.891
911.222,833.464
1057.02,1029.805
932.606,1196.986
1008.421,994.813
775.144,996.757
1749.0,1160.0
2641.669,1044.078
2012.753,1738.054
2757.331,1662.151
2688.657,1727.211
2634.44,2182.633
2634.44,2366.97
2565.765,2439.259
1730.825,2106.729
2536.849,1683.837
2800.705,2034.44
2482.633,2272.994
2695.885,1965.765
2345.283,1954.922
1800.0,1171.0
2630.825,1181.428
1951.307,1691.066
2685.042,1705.524
2638.054,1799.5
2591.066,2254.922
2609.139,2475.404
2558.536,2522.392
1723.596,2121.187
2489.861,1716.367
2692.271,2081.428
2460.946,2305.524
2659.741,2023.596
2305.524,2001.91
521.0,529.0
1145.754,401.26
681.159,829.677
1160.987,822.061
1098.152,875.375
1069.591,1189.548
1094.344,1320.929
1063.879,1366.627
479.327,1130.522
1018.181,839.198
1136.234,1077.208
1001.044,1239.054
1073.399,1021.989
852.526,1037.222
1067.0,571.0
1848.12,450.599
1267.293,1066.805
1933.622,1025.528
1895.293,1111.031
1842.223,1697.754
1806.843,1862.862
1759.669,1907.087
919.387,1382.279
1771.462,1060.908
1980.796,1417.66
1759.669,1736.082
1948.364,1408.815
1585.716,1361.641
1393.0,864.0
2172.873,784.955
1607.007,1333.928
2338.972,1302.96
2189.764,1345.189
2237.623,1871.641
2237.623,2032.11
2217.917,2091.23
1395.864,1719.617
2125.013,1350.82
2324.896,1649.236
2141.905,1891.347
2282.667,1612.638
1933.576,1618.268
408.0,287.0
1016.053,242.553
574.288,669.538
1158.929,659.685
1055.467,741.797
1055.467,1119.515
1050.54,1249.253
1022.622,1282.098
398.567,991.419
912.591,682.676
1119.515,884.673
986.493,1116.23
1088.312,894.526
850.186,902.738
1417.0,1159.0
2156.962,1000.675
1621.122,1624.647
2213.366,1571.768
2118.184,1645.798
2097.032,2068.83
2082.931,2245.094
2047.679,2297.972
1434.283,1934.87
1998.325,1596.445
2178.113,1889.042
2019.477,2114.659
2146.386,1885.516
1917.244,1889.042
1159.0,956.0
1861.171,797.359
1345.716,1340.232
1916.007,1342.974
1883.106,1397.81
1814.561,1820.045
1806.336,1987.293
1778.918,2028.42
1096.214,1644.57
1765.209,1364.908
1926.974,1630.862
1754.242,1800.852
1872.138,1576.026
1628.12,1595.218
1176.0,943.0
1863.913,865.904
1329.265,1395.068
1957.134,1400.552
1863.913,1460.871
1828.27,1965.359
1811.819,2091.481
1784.401,2129.866
1077.021,1724.082
1798.11,1438.937
1935.199,1729.566
1759.725,1910.523
1874.88,1677.472
1655.538,1671.988
1781.0,1196.0
2605.524,957.331
1965.765,1712.753
2713.958,1611.548
2663.355,1705.524
2616.367,2262.151
2616.367,2424.801
2583.837,2479.018
1741.669,2095.885
2533.235,1665.765
2721.187,1980.223
2551.307,2269.379
2670.584,1951.307
2330.825,1951.307
1276.0,696.0
2131.5,615.5
1487.5,1207.5
2035.5,1195.5
1963.5,1287.5
1871.5,1759.5
1871.5,1947.5
1799.5,2011.5
1167.5,1595.5
1955.5,1315.5
1987.5,1595.5
1783.5,1787.5
1947.5,1539.5
1643.5,1479.5
1632.0,876.0
2371.5,667.5
1831.5,1311.5
2435.5,1227.5
2363.5,1289.5
2345.5,1739.5
2369.5,1883.5
2335.5,1971.5
1567.5,1679.5
2335.5,1335.5
2411.5,1529.5
2306.5,1727.5
2395.5,1511.5
2112.167,1532.833
402.167,446.167
631.5,376.833
485.833,585.833
670.5,563.5
659.5,578.0
656.5,705.0
670.0,752.5
655.0,773.0
400.5,693.5
627.5,563.5
676.5,654.167
626.167,744.167
661.167,637.5
553.5,647.5
612.833,392.833
878.167,373.167
680.833,558.5
874.167,569.833
846.833,599.167
820.833,731.833
826.833,794.5
818.167,827.167
571.5,677.167
830.167,583.167
835.5,695.833
786.833,769.833
834.167,650.5
744.833,657.833
1139.5,759.5
1833.5,573.5
1417.5,1125.5
1971.5,1041.5
1892.167,1088.167
1846.833,1420.167
1878.833,1520.167
1837.5,1601.5
1217.5,1391.5
1832.833,1045.5
1911.5,1313.5
1722.5,1531.5
1873.5,1261.5
1571.5,1261.5
570.0,392.0
815.5,336.5
628.833,546.5
810.167,546.5
801.167,553.833
769.833,707.5
766.833,744.167
750.167,776.5
528.5,633.5
776.5,544.833
801.833,643.833
734.167,723.5
796.833,637.5
691.0,618.5
431.0,940.0
1181.833,844.5
649.5,1371.5
1211.5,1384.833
1158.833,1414.833
1090.5,1856.5
1088.5,2002.5
1036.5,2084.5
405.5,1682.5
1081.5,1368.5
1164.167,1685.833
1004.167,1972.5
1144.167,1643.167
874.5,1653.5
432.0,940.5
1183.5,852.0
644.5,1357.0
1212.167,1386.333
1152.167,1416.0
1092.167,1872.667
1088.833,2010.0
1046.5,2083.0
398.5,1677.5
1077.5,1374.167
1161.5,1691.5
1014.833,1978.167
1142.833,1643.5
867.5,1660.5
1284.0,744.0
2015.5,563.5
1539.5,1159.5
2086.833,1100.167
2044.833,1167.167
1980.167,1562.833
1989.5,1685.5
1958.833,1756.167
1282.5,1467.5
1944.167,1125.833
2098.833,1413.833
1856.5,1643.5
2046.5,1378.167
1708.5,1352.5
1252.0,748.0
2013.5,697.5
1286.5,1259.5
2014.167,1279.5
1948.167,1305.5
1794.5,1783.5
1812.5,1923.5
1786.5,1993.5
1112.5,1532.5
1878.833,1334.833
1929.5,1589.5
1761.5,1767.5
1906.833,1521.833
1585.5,1517.5
1260.0,648.0
2023.5,651.5
1455.5,1159.5
2023.5,1195.5
1963.5,1259.5
1899.5,1695.5
1891.5,1855.5
1851.5,1883.5
1179.5,1503.5
1903.5,1215.5
2039.5,1495.5
1835.5,1703.5
2011.5,1475.5
1647.5,1427.5
389.0,310.0
543.5,296.5
418.5,416.0
544.5,428.5
533.75,433.5
502.5,516.75
504.5,543.5
490.25,555.25
345.167,477.833
516.833,430.5
530.833,486.833
483.833,519.5
514.5,478.5
454.0,464.5
987.0,582.0
1640.5,299.5
1277.5,947.5
1766.833,841.833
1768.5,969.5
1705.5,1386.5
1690.833,1527.833
1636.167,1603.833
1067.5,1233.5
1737.5,981.5
1836.5,1199.5
1652.5,1385.5
1795.5,1163.5
1458.5,1160.5
1136.0,740.0
1854.5,597.5
1448.5,1094.5
1954.833,1072.833
1898.833,1095.5
1852.167,1416.5
1864.167,1511.167
1828.167,1564.5
1207.5,1397.167
1800.5,1073.833
1956.5,1257.833
1739.167,1502.5
1895.167,1271.833
1576.833,1251.167
1399.5,770.5
2149.5,530.5
1657.5,1243.5
2279.5,1109.5
2159.5,1277.5
2101.5,1734.5
2125.5,1922.5
2105.5,1996.5
1375.5,1556.5
2089.5,1224.5
2200.167,1487.167
2082.833,1705.5
2190.833,1496.167
1890.833,1432.167
554.0,338.0
812.5,276.5
641.167,467.833
839.167,457.833
819.167,477.833
801.833,612.5
804.5,647.833
799.167,664.5
520.5,574.5
783.5,458.5
847.5,561.0
777.5,612.0
825.5,541.0
720.0,542.5
588.0,436.0
834.833,374.167
661.5,578.833
856.833,576.167
838.167,590.833
812.833,722.833
813.5,768.833
792.833,796.167
569.5,682.833
822.5,588.0
851.5,677.5
783.5,740.0
838.0,657.0
734.0,649.0
588.0,440.0
836.833,372.833
660.833,582.167
853.5,574.167
836.167,591.5
813.5,721.5
813.5,771.5
796.167,795.5
566.833,680.167
823.5,590.167
852.167,678.833
782.167,742.833
838.833,658.167
740.833,651.5
571.5,444.833
828.833,422.167
619.5,596.833
806.0,605.5
791.0,618.0
749.5,748.5
747.0,782.0
726.5,809.0
530.5,678.5
774.0,617.5
786.5,705.0
723.5,753.5
781.0,689.5
682.833,664.5
593.0,415.0
829.5,356.5
657.5,555.5
850.167,556.833
839.167,566.833
814.167,726.5
812.167,768.167
788.833,799.833
560.167,654.5
818.833,576.833
847.167,670.5
778.5,730.5
838.833,658.5
737.5,648.5
666.0,876.0
1247.167,746.5
899.833,1187.167
1283.5,1189.5
1253.5,1300.5
1192.5,1632.167
1232.5,1800.167
1205.833,1841.5
676.167,1619.5
1205.833,1242.833
1283.167,1468.167
1132.5,1680.167
1268.5,1484.167
1060.5,1445.5
1148.0,584.0
1907.5,419.5
1439.5,1067.5
2003.5,1015.5
1947.5,1083.5
1911.5,1531.5
1919.5,1663.5
1847.5,1739.5
1099.5,1507.5
1887.5,1063.5
2047.5,1327.5
1819.5,1527.5
2011.5,1287.5
1691.5,1299.5
1110.0,582.0
1808.5,527.5
1283.5,1013.5
1767.5,1040.5
1755.5,1072.5
1675.5,1438.5
1673.5,1546.5
1621.5,1612.5
1081.5,1272.5
1681.5,1042.5
1755.5,1306.5
1605.5,1457.167
1734.833,1247.833
1450.833,1211.833
341.0,258.0
459.0,213.5
393.0,338.0
486.0,322.5
475.5,332.0
469.5,416.0
477.0,438.0
468.5,450.0
344.0,406.0
448.167,330.5
487.5,375.833
456.5,426.833
479.5,376.5
420.833,372.5
690.0,603.0
1346.5,512.5
854.5,1100.5
1388.5,1052.5
1256.5,1104.5
1280.5,1564.5
1300.5,1736.5
1248.5,1808.5
606.5,1376.5
1259.833,1129.167
1422.5,1397.167
1197.167,1647.167
1338.5,1371.167
1089.167,1378.167
1221.0,837.0
1793.5,719.5
1388.5,1187.5
1830.5,1155.167
1788.5,1207.833
1743.833,1535.167
1753.167,1679.167
1703.167,1725.833
1177.5,1489.5
1745.5,1172.5
1814.5,1402.5
1672.5,1553.5
1771.5,1380.5
1584.5,1367.5
349.0,270.0
532.5,243.5
397.5,387.5
532.5,380.5
523.5,390.5
495.833,505.167
496.833,550.167
489.167,561.833
321.5,478.5
488.5,391.833
525.167,459.833
474.5,506.5
515.167,455.833
451.5,446.833
574.0,416.0
804.167,422.167
641.5,580.167
799.5,593.5
788.167,607.5
770.167,726.167
759.5,777.5
748.833,790.167
516.5,657.5
774.5,603.5
793.0,690.0
749.0,747.0
785.5,676.5
685.0,662.0
1223.5,723.5
1958.5,603.5
1488.5,1118.5
2050.5,1086.5
1990.5,1118.5
1908.5,1557.5
1898.5,1683.5
1874.5,1751.5
1208.5,1431.5
1928.5,1139.833
2045.833,1363.833
1741.833,1635.5
1965.833,1375.5
1640.5,1324.833
1280.0,696.0
2100.5,553.5
1477.5,1152.5
2169.5,1132.5
2053.5,1162.5
1891.5,1567.5
1927.5,1766.5
1893.5,1836.5
1145.5,1570.5
1987.833,1202.833
2025.167,1465.5
1822.5,1627.167
1987.833,1388.5
1661.5,1422.5
454.0,346.0
886.5,279.5
606.833,631.5
925.0,621.0
922.5,637.0
